,FADAUSDT,FAVAXUSDT,FBNBUSDT,FBTCUSDT,FETHUSDT,FSOLUSDT,FTRXUSDT,FXRPUSDT,FDOGEUSDT,total
2025-02-24 20:00:00,277.05199926255415,256.92994172601357,241.94329682415233,108.26517086345437,177.64024042925982,164.01262184418871,304.6990295048341,182.89825467969558,150.8729381873499,203.69846429747997
2025-02-24 21:00:00,277.05199926255415,256.92994172601357,241.94329682415233,108.26517086345437,177.64024042925982,164.01262184418871,304.6990295048341,182.89825467969558,150.8729381873499,203.69846429747997
2025-02-24 22:00:00,277.05199926255415,256.92994172601357,241.94329682415233,108.26517086345437,177.64024042925982,164.01262184418871,304.6990295048341,182.89825467969558,150.8729381873499,203.69846429747997
2025-02-24 23:00:00,277.05199926255415,256.92994172601357,241.94329682415233,108.26517086345437,177.64024042925982,164.01262184418871,303.4662876493171,182.89825467969558,150.8729381873499,203.5702692251606
2025-02-25 00:00:00,277.05199926255415,256.92994172601357,241.94329682415233,108.26517086345437,177.64024042925982,164.01262184418871,303.4662876493171,182.89825467969558,150.8729381873499,203.5702692251606
2025-02-25 01:00:00,277.05199926255415,256.92994172601357,241.94329682415233,108.26517086345437,177.64024042925982,164.01262184418871,303.4662876493171,182.89825467969558,150.8729381873499,203.5702692251606
2025-02-25 02:00:00,277.05199926255415,256.92994172601357,241.94329682415233,108.26517086345437,177.64024042925982,164.01262184418871,303.4662876493171,182.89825467969558,150.8729381873499,203.5702692251606
2025-02-25 03:00:00,277.05199926255415,256.92994172601357,241.94329682415233,108.26517086345437,177.64024042925982,164.01262184418871,303.4662876493171,182.89825467969558,150.8729381873499,203.5702692251606
2025-02-25 04:00:00,277.05199926255415,256.92994172601357,241.94329682415233,108.26517086345437,177.64024042925982,164.01262184418871,303.29784767919324,182.89825467969558,150.8729381873499,203.55275284567296
2025-02-25 05:00:00,277.05199926255415,256.92994172601357,241.94329682415233,108.26517086345437,177.64024042925982,164.01262184418871,303.29784767919324,182.89825467969558,150.8729381873499,203.55275284567296
2025-02-25 06:00:00,277.05199926255415,256.92994172601357,241.94329682415233,108.26517086345437,177.64024042925982,164.01262184418871,303.29784767919324,182.89825467969558,150.8729381873499,203.55275284567296
2025-02-25 07:00:00,277.05199926255415,256.92994172601357,241.94329682415233,108.26517086345437,177.64024042925982,164.01262184418871,303.29784767919324,182.89825467969558,150.8729381873499,203.55275284567296
2025-02-25 08:00:00,277.05199926255415,256.92994172601357,241.94329682415233,108.26517086345437,177.64024042925982,164.01262184418871,303.29784767919324,182.89825467969558,150.8729381873499,203.55275284567296
2025-02-25 09:00:00,277.05199926255415,256.92994172601357,241.94329682415233,108.26517086345437,177.64024042925982,164.01262184418871,303.29784767919324,182.89825467969558,150.8729381873499,203.55275284567296
2025-02-25 10:00:00,277.05199926255415,256.92994172601357,241.94329682415233,108.26517086345437,177.64024042925982,164.01262184418871,303.29784767919324,182.89825467969558,150.8729381873499,203.55275284567296
2025-02-25 11:00:00,277.05199926255415,256.92994172601357,241.94329682415233,108.26517086345437,177.64024042925982,164.01262184418871,303.29784767919324,182.89825467969558,150.8729381873499,203.55275284567296
2025-02-25 12:00:00,277.05199926255415,256.92994172601357,241.94329682415233,108.26517086345437,177.64024042925982,164.01262184418871,301.4323584421413,182.89825467969558,150.8729381873499,203.35875721991832
2025-02-25 13:00:00,277.05199926255415,256.92994172601357,241.94329682415233,108.26517086345437,171.47580648175853,164.01262184418871,301.4323584421413,182.89825467969558,150.8729381873499,202.7762963764291
2025-02-25 14:00:00,277.05199926255415,256.92994172601357,241.94329682415233,108.26517086345437,171.47580648175853,164.01262184418871,301.4323584421413,182.89825467969558,150.8729381873499,202.7762963764291
2025-02-25 15:00:00,277.05199926255415,256.92994172601357,241.94329682415233,108.26517086345437,171.47580648175853,164.01262184418871,301.4323584421413,182.89825467969558,150.8729381873499,202.7762963764291
2025-02-25 16:00:00,277.05199926255415,256.92994172601357,241.94329682415233,108.26517086345437,171.47580648175853,164.01262184418871,302.2417454775158,182.89825467969558,150.8729381873499,202.8604660094061
2025-02-25 17:00:00,277.05199926255415,256.92994172601357,241.94329682415233,108.26517086345437,171.47580648175853,164.01262184418871,302.2417454775158,182.89825467969558,150.8729381873499,202.8604660094061
2025-02-25 18:00:00,277.05199926255415,256.92994172601357,241.94329682415233,108.26517086345437,171.47580648175853,164.01262184418871,302.2417454775158,182.89825467969558,150.8729381873499,202.8604660094061
2025-02-25 19:00:00,277.05199926255415,256.92994172601357,241.94329682415233,108.26517086345437,171.47580648175853,164.01262184418871,302.2417454775158,182.89825467969558,150.8729381873499,202.8604660094061
